chunk_id,work_id,author_id,genre,sentiment_score,sentiment_label
cliffordbarney_actesentractes__62,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__63,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__65,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__66,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__67,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__68,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__69,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__70,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__72,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__73,cliffordbarney_actesentractes,cliffordbarney,poetry,2,2 stars
cliffordbarney_actesentractes__74,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__75,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__76,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__77,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__78,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__79,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__80,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__81,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__82,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__85,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__86,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__87,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__88,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__89,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__90,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__92,cliffordbarney_actesentractes,cliffordbarney,poetry,1,1 star
cliffordbarney_actesentractes__93,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__94,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__95,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__97,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
cliffordbarney_actesentractes__98,cliffordbarney_actesentractes,cliffordbarney,poetry,5,5 stars
delarue_ferveur__1,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__2,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__4,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__6,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__7,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__8,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__11,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__12,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__14,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__15,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__17,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__18,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__19,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__20,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__21,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__22,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__23,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__24,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__27,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__28,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__30,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__32,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__34,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__37,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__38,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__39,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__40,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__42,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__43,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__47,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__48,delarue_ferveur,delarue,poetry,5,5 stars
delarue_ferveur__51,delarue_ferveur,delarue,poetry,5,5 stars
delarue_figure__0,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__2,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__3,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__5,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__6,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__7,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__8,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__11,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__12,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__15,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__20,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__21,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__22,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__23,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__24,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__27,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__28,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__29,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__30,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__31,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__32,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__33,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__34,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__35,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__37,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__39,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__43,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__44,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__45,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__46,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__47,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__49,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__50,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__51,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__52,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__53,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__55,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__56,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__58,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__60,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__61,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__63,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__64,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__66,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__67,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__68,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__69,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__70,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__71,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__72,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__73,delarue_figure,delarue,poetry,5,5 stars
delarue_figure__74,delarue_figure,delarue,poetry,5,5 stars
delarue_horizons__0,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__1,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__2,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__3,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__4,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__5,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__6,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__7,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__10,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__11,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__12,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__14,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__15,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__17,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__19,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__20,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__21,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__22,delarue_horizons,delarue,poetry,1,1 star
delarue_horizons__24,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__25,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__26,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__27,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__28,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__30,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__31,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__32,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__34,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__36,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__39,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__40,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__42,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__43,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__44,delarue_horizons,delarue,poetry,5,5 stars
delarue_horizons__45,delarue_horizons,delarue,poetry,5,5 stars
delarue_maman__0,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__2,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__10,delarue_maman,delarue,poetry,2,2 stars
delarue_maman__11,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__14,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__15,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__18,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__20,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__21,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__22,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__23,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__24,delarue_maman,delarue,poetry,5,5 stars
delarue_maman__27,delarue_maman,delarue,poetry,5,5 stars
delarue_mortprintemps__3,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__4,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__8,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__9,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__11,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__12,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__13,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__14,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__15,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__16,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__17,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__18,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__19,delarue_mortprintemps,delarue,poetry,2,2 stars
delarue_mortprintemps__20,delarue_mortprintemps,delarue,poetry,1,1 star
delarue_mortprintemps__22,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__23,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__24,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__25,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__26,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__27,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__28,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__31,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__32,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__34,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__35,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__38,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__39,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__40,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__42,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__43,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__44,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__45,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_mortprintemps__47,delarue_mortprintemps,delarue,poetry,5,5 stars
delarue_secretesamours__0,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__1,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__2,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__3,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__4,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__6,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__7,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__8,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__10,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__11,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__12,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__13,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__14,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__15,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__16,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_secretesamours__17,delarue_secretesamours,delarue,poetry,5,5 stars
delarue_souffles __0,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __1,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __3,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __4,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __6,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __7,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __9,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __10,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __13,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __14,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __20,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __21,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __26,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __27,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __28,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __29,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __30,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __32,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __33,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __35,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __36,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __37,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __38,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __39,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __44,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __45,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __46,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __48,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __49,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __50,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __51,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __54,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __55,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __56,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __58,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __59,delarue_souffles ,delarue,poetry,5,5 stars
delarue_souffles __62,delarue_souffles ,delarue,poetry,5,5 stars
